STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
string,string,string,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
GHCND:USW00014764,PORTLAND JETPORT ME US,20100705,0.1,-9999,-9999,0.41,-9999,-9999,1.02,-9999,-9999,1.37,0,59.77,119.1,357,215,73,26,0,0,0,0,0,0,0,0,0,20.2,-6.9,25.6,14.7,-14.8,-14.2,-13.8,-15
GHCND:USW00014764,PORTLAND JETPORT ME US,20100706,0.1,-9999,-9999,0.41,-9999,-9999,1.02,-9999,-9999,1.68,0,60.07,119.1,357,215,73,26,0,0,0,0,0,0,0,0,0,20.2,-6.9,25.7,14.8,-14.8,-14.2,-13.8,-15
GHCND:USW00014764,PORTLAND JETPORT ME US,20100707,0.1,-9999,-9999,0.41,-9999,-9999,1.02,-9999,-9999,1.98,0,60.38,119.1,356,216,74,26,0,0,0,0,0,0,0,0,0,20.3,-6.9,25.7,14.9,-14.9,-14.2,-13.8,-15
GHCND:USW00014764,PORTLAND JETPORT ME US,20100708,0.1,-9999,-9999,0.41,-9999,-9999,1.04,-9999,-9999,2.26,0,60.66,119.1,356,217,75,27,0,0,0,0,0,0,0,0,0,20.4,-6.9,25.8,14.9,-14.9,-14.2,-13.8,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100709,0.1,-9999,-9999,0.41,-9999,-9999,1.04,-9999,-9999,2.57,0,60.96,119.1,356,217,75,26,0,0,0,0,0,0,0,0,0,20.4,-6.9,25.9,15.1,-14.9,-14.3,-13.9,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100710,0.1,-9999,-9999,0.41,-9999,-9999,1.04,-9999,-9999,2.87,0,61.26,119.1,355,217,75,26,0,0,0,0,0,0,0,0,0,20.5,-6.9,25.9,15.1,-14.9,-14.3,-13.9,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100711,0.1,-9999,-9999,0.41,-9999,-9999,1.04,-9999,-9999,3.18,0,61.57,119.1,354,216,76,26,0,0,0,0,0,0,0,0,0,20.6,-7,25.9,15.2,-14.9,-14.3,-13.9,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100712,0.1,-9999,-9999,0.41,-9999,-9999,1.07,-9999,-9999,3.48,0,61.87,119.1,354,216,76,27,0,0,0,0,0,0,0,0,0,20.6,-7,26,15.2,-14.9,-14.3,-13.9,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100713,0.1,-9999,-9999,0.41,-9999,-9999,1.07,-9999,-9999,3.78,0,62.18,119.1,354,216,77,27,0,0,0,0,0,0,0,0,0,20.7,-7,26.1,15.3,-14.9,-14.3,-13.9,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100714,0.1,-9999,-9999,0.41,-9999,-9999,1.07,-9999,-9999,4.09,0,62.48,119.1,354,217,77,27,0,0,0,0,0,0,0,0,0,20.7,-7,26.1,15.3,-14.9,-14.3,-13.9,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100715,0.1,-9999,-9999,0.43,-9999,-9999,1.07,-9999,-9999,4.39,0,62.79,119.1,353,216,78,27,0,0,0,0,0,0,0,0,0,20.8,-7,26.1,15.4,-15,-14.3,-14,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100716,0.1,-9999,-9999,0.43,-9999,-9999,1.07,-9999,-9999,4.7,0,63.09,119.1,353,216,78,26,0,0,0,0,0,0,0,0,0,20.8,-7.1,26.2,15.4,-15,-14.3,-14,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100717,0.1,-9999,-9999,0.43,-9999,-9999,1.09,-9999,-9999,5,0,63.4,119.1,353,216,79,26,0,0,0,0,0,0,0,0,0,20.8,-7.1,26.2,15.4,-15,-14.3,-14,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100718,0.1,-9999,-9999,0.43,-9999,-9999,1.09,-9999,-9999,5.31,0,63.7,119.1,353,216,80,26,0,0,0,0,0,0,0,0,0,20.8,-7.1,26.2,15.5,-15.1,-14.3,-14.1,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100719,0.1,-9999,-9999,0.43,-9999,-9999,1.09,-9999,-9999,5.61,0,64.01,119.1,352,216,80,26,0,0,0,0,0,0,0,0,0,20.8,-7.1,26.2,15.5,-15.1,-14.3,-14.1,-15.2
GHCND:USW00014764,PORTLAND JETPORT ME US,20100720,0.1,-9999,-9999,0.43,-9999,-9999,1.09,-9999,-9999,5.92,0,64.31,119.1,351,215,80,26,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.2,15.5,-15.1,-14.3,-14.1,-15.2
GHCND:USW00014764,PORTLAND JETPORT ME US,20100721,0.1,-9999,-9999,0.43,-9999,-9999,1.09,-9999,-9999,6.22,0,64.62,119.1,349,215,80,26,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.2,15.6,-15.1,-14.3,-14.1,-15.2
GHCND:USW00014764,PORTLAND JETPORT ME US,20100722,0.1,-9999,-9999,0.43,-9999,-9999,1.09,-9999,-9999,6.53,0,64.92,119.1,348,214,79,25,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.3,15.6,-15.1,-14.3,-14.1,-15.2
GHCND:USW00014764,PORTLAND JETPORT ME US,20100723,0.1,-9999,-9999,0.43,-9999,-9999,1.09,-9999,-9999,6.83,0,65.23,119.1,347,213,79,25,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.3,15.6,-15.1,-14.3,-14.1,-15.2
GHCND:USW00014764,PORTLAND JETPORT ME US,20100724,0.1,-9999,-9999,0.43,-9999,-9999,1.09,-9999,-9999,7.14,0,65.53,119.1,345,212,78,25,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.3,15.6,-15.1,-14.3,-14.1,-15.2
GHCND:USW00014764,PORTLAND JETPORT ME US,20100725,0.1,-9999,-9999,0.43,-9999,-9999,1.07,-9999,-9999,7.42,0,65.81,119.1,343,211,77,25,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.3,15.6,-15.1,-14.3,-14.1,-15.2
GHCND:USW00014764,PORTLAND JETPORT ME US,20100726,0.1,-9999,-9999,0.43,-9999,-9999,1.07,-9999,-9999,7.72,0,66.12,119.1,342,209,76,24,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.3,15.6,-15.1,-14.3,-14.2,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100727,0.1,-9999,-9999,0.43,-9999,-9999,1.07,-9999,-9999,8,0,66.4,119.1,341,208,76,24,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.3,15.6,-15.1,-14.3,-14.2,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100728,0.1,-9999,-9999,0.43,-9999,-9999,1.07,-9999,-9999,8.31,0,66.7,119.1,339,206,75,24,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.2,15.6,-15.1,-14.3,-14.2,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100729,0.1,-9999,-9999,0.41,-9999,-9999,1.04,-9999,-9999,8.59,0,66.98,119.1,337,204,74,24,0,0,0,0,0,0,0,0,0,20.9,-7.1,26.2,15.5,-15.1,-14.3,-14.2,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100730,0.1,-9999,-9999,0.41,-9999,-9999,1.04,-9999,-9999,8.89,0,67.28,119.1,335,202,72,24,0,0,0,0,0,0,0,0,0,20.8,-7.1,26.2,15.5,-15.1,-14.3,-14.2,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100731,0.1,-9999,-9999,0.41,-9999,-9999,1.04,-9999,-9999,9.17,0,67.56,119.1,333,200,71,24,0,0,0,0,0,0,0,0,0,20.8,-7.1,26.2,15.5,-15.1,-14.3,-14.2,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100801,0.1,-9999,-9999,0.41,-9999,-9999,1.02,-9999,-9999,0.28,0,67.84,119.1,331,198,70,24,0,0,0,0,0,0,0,0,0,20.8,-7.1,26.2,15.4,-15.1,-14.3,-14.2,-15.1
GHCND:USW00014764,PORTLAND JETPORT ME US,20100802,0.1,-9999,-9999,0.41,-9999,-9999,1.02,-9999,-9999,0.56,0,68.12,119.1,329,196,69,24,0,0,0,0,0,0,0,0,0,20.8,-7.1,26.2,15.4,-15.1,-14.3,-14.2,-15
GHCND:USW00014764,PORTLAND JETPORT ME US,20100803,0.1,-9999,-9999,0.41,-9999,-9999,1.02,-9999,-9999,0.81,0,68.38,119.1,327,194,68,24,0,0,0,0,0,0,0,0,0,20.8,-7,26.2,15.4,-15.1,-14.3,-14.2,-15
GHCND:USW00014764,PORTLAND JETPORT ME US,20100804,0.1,-9999,-9999,0.41,-9999,-9999,0.99,-9999,-9999,1.07,0,68.63,119.1,325,192,67,23,0,0,0,0,0,0,0,0,0,20.7,-7,26.1,15.3,-15.1,-14.3,-14.2,-15
GHCND:USW00014764,PORTLAND JETPORT ME US,20100805,0.1,-9999,-9999,0.41,-9999,-9999,0.99,-9999,-9999,1.35,0,68.91,119.1,323,190,66,23,0,0,0,0,0,0,0,0,0,20.7,-7,26.1,15.3,-15.1,-14.3,-14.2,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100806,0.1,-9999,-9999,0.38,-9999,-9999,0.99,-9999,-9999,1.6,0,69.16,119.1,321,187,64,23,0,0,0,0,0,0,0,0,0,20.7,-7,26.1,15.3,-15.1,-14.3,-14.2,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100807,0.1,-9999,-9999,0.38,-9999,-9999,0.97,-9999,-9999,1.88,0,69.44,119.1,319,186,63,23,0,0,0,0,0,0,0,0,0,20.6,-7,26,15.2,-15.1,-14.3,-14.2,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100808,0.1,-9999,-9999,0.38,-9999,-9999,0.97,-9999,-9999,2.13,0,69.7,119.1,318,184,63,22,0,0,0,0,0,0,0,0,0,20.6,-7,26,15.2,-15.1,-14.3,-14.2,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100809,0.1,-9999,-9999,0.38,-9999,-9999,0.97,-9999,-9999,2.41,0,69.98,119.1,316,182,62,22,0,0,0,0,0,0,0,0,0,20.6,-6.9,25.9,15.1,-15.1,-14.3,-14.2,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100810,0.08,-9999,-9999,0.38,-9999,-9999,0.97,-9999,-9999,2.67,0,70.23,119.1,313,181,61,22,0,0,0,0,0,0,0,0,0,20.5,-6.9,25.9,15.1,-15,-14.3,-14.2,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100811,0.08,-9999,-9999,0.38,-9999,-9999,0.97,-9999,-9999,2.95,0,70.51,119.1,311,179,60,22,0,0,0,0,0,0,0,0,0,20.4,-6.9,25.8,15.1,-15,-14.3,-14.2,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100812,0.08,-9999,-9999,0.38,-9999,-9999,0.97,-9999,-9999,3.2,0,70.76,119.1,309,177,59,22,0,0,0,0,0,0,0,0,0,20.4,-6.9,25.8,14.9,-15,-14.3,-14.2,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100813,0.08,-9999,-9999,0.38,-9999,-9999,0.97,-9999,-9999,3.45,0,71.02,119.1,307,175,58,22,0,0,0,0,0,0,0,0,0,20.3,-6.9,25.7,14.9,-15,-14.3,-14.2,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100814,0.08,-9999,-9999,0.38,-9999,-9999,0.94,-9999,-9999,3.71,0,71.27,119.1,305,174,57,22,0,0,0,0,0,0,0,0,0,20.3,-6.9,25.7,14.8,-14.9,-14.3,-14.2,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100815,0.08,-9999,-9999,0.36,-9999,-9999,0.94,-9999,-9999,3.96,0,71.53,119.1,303,172,56,22,0,0,0,0,0,0,0,0,0,20.2,-6.9,25.6,14.8,-14.9,-14.3,-14.2,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100816,0.08,-9999,-9999,0.36,-9999,-9999,0.94,-9999,-9999,4.22,0,71.78,119.1,301,170,55,22,0,0,0,0,0,0,0,0,0,20.1,-6.9,25.6,14.7,-14.9,-14.3,-14.2,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100817,0.08,-9999,-9999,0.36,-9999,-9999,0.94,-9999,-9999,4.47,0,72.03,119.1,300,168,55,22,0,0,0,0,0,0,0,0,0,20.1,-6.9,25.5,14.6,-14.9,-14.3,-14.2,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100818,0.08,-9999,-9999,0.36,-9999,-9999,0.94,-9999,-9999,4.72,0,72.29,119.1,298,167,54,22,0,0,0,0,0,0,0,0,0,20,-6.9,25.4,14.6,-14.9,-14.3,-14.2,-14.7
